image,ablation,bpp,payload_bytes,mse,psnr,ssim,kl_divergence,rs_detected,chi2_detected,spa_detected,mean_depth,extraction_verified
smooth_00012.png,edge_only,0.3,737,0.015152,66.3261,0.999776,0.00000772,True,True,True,1.6552,True
smooth_00012.png,edge_only,0.4,982,0.020121,65.0943,0.999703,0.00001744,True,True,True,1.6552,True
smooth_00012.png,no_pressure,0.05,122,0.002660,73.8818,0.999961,0.00000107,False,True,True,1.0211,True
smooth_00012.png,no_pressure,0.1,245,0.004979,71.1590,0.999927,0.00000220,False,True,True,1.0211,True
smooth_00012.png,no_pressure,0.2,491,0.009984,68.1376,0.999853,0.00000528,False,True,True,1.0211,True
smooth_00012.png,no_pressure,0.3,737,0.015101,66.3407,0.999778,0.00000907,True,True,True,1.0211,True
smooth_00012.png,no_pressure,0.4,982,0.020116,65.0954,0.999704,0.00001116,True,True,True,1.0211,True
smooth_00013.png,full_system,0.05,122,0.002523,74.1120,0.999963,0.00000041,True,True,True,1.0091,True
smooth_00013.png,full_system,0.1,245,0.004954,71.1812,0.999927,0.00000161,False,True,True,1.0091,True
smooth_00013.png,full_system,0.2,491,0.009842,68.2000,0.999856,0.00000470,False,True,True,1.0091,True
smooth_00013.png,full_system,0.3,737,0.015035,66.3598,0.999779,0.00000914,False,True,True,1.0091,True
smooth_00013.png,full_system,0.4,982,0.020106,65.0975,0.999705,0.00001336,False,True,True,1.0091,True
smooth_00013.png,entropy_only,0.05,122,0.002594,73.9911,0.999962,0.00000036,False,True,True,1.0000,True
smooth_00013.png,entropy_only,0.1,245,0.004903,71.2260,0.999928,0.00000096,False,True,True,1.0000,True
smooth_00013.png,entropy_only,0.2,491,0.009781,68.2270,0.999856,0.00000220,False,True,True,1.0000,True
smooth_00013.png,entropy_only,0.3,737,0.014816,66.4234,0.999782,0.00000392,False,True,True,1.0000,True
smooth_00013.png,entropy_only,0.4,982,0.019755,65.1740,0.999710,0.00000685,False,True,True,1.0000,True
smooth_00013.png,edge_only,0.05,122,0.002619,73.9487,0.999961,0.00000066,False,True,True,1.4052,True
smooth_00013.png,edge_only,0.1,245,0.005147,71.0150,0.999924,0.00000121,False,True,True,1.4052,True
smooth_00013.png,edge_only,0.2,491,0.010106,68.0848,0.999851,0.00000345,False,True,True,1.4052,True
smooth_00013.png,edge_only,0.3,737,0.015345,66.2711,0.999774,0.00000705,False,True,True,1.4052,True
smooth_00013.png,edge_only,0.4,982,0.020411,65.0321,0.999700,0.00001663,True,True,True,1.4052,True
smooth_00013.png,no_pressure,0.05,122,0.002523,74.1120,0.999963,0.00000041,True,True,True,1.0091,True
smooth_00013.png,no_pressure,0.1,245,0.004954,71.1812,0.999927,0.00000161,False,True,True,1.0091,True
smooth_00013.png,no_pressure,0.2,491,0.009842,68.2000,0.999856,0.00000470,False,True,True,1.0091,True
smooth_00013.png,no_pressure,0.3,737,0.015035,66.3598,0.999779,0.00000914,False,True,True,1.0091,True
smooth_00013.png,no_pressure,0.4,982,0.020106,65.0975,0.999705,0.00001336,False,True,True,1.0091,True
smooth_00014.png,full_system,0.05,122,0.002630,73.9319,0.999962,0.00000060,True,True,True,1.0224,True
smooth_00014.png,full_system,0.1,245,0.005127,71.0322,0.999925,0.00000114,True,True,True,1.0224,True
smooth_00014.png,full_system,0.2,491,0.010050,68.1089,0.999853,0.00000365,False,True,True,1.0224,True
smooth_00014.png,full_system,0.3,737,0.015050,66.3554,0.999779,0.00000471,False,True,True,1.0224,True
smooth_00014.png,full_system,0.4,982,0.020208,65.0756,0.999704,0.00000731,False,True,True,1.0224,True
smooth_00014.png,entropy_only,0.05,122,0.002691,73.8323,0.999961,0.00000074,True,True,True,1.0000,True
smooth_00014.png,entropy_only,0.1,245,0.004949,71.1857,0.999927,0.00000149,True,True,True,1.0000,True
smooth_00014.png,entropy_only,0.2,491,0.009893,68.1776,0.999855,0.00000399,False,True,True,1.0000,True
smooth_00014.png,entropy_only,0.3,737,0.014898,66.3996,0.999782,0.00000574,False,True,True,1.0000,True
smooth_00014.png,entropy_only,0.4,982,0.019953,65.1306,0.999708,0.00000676,False,True,True,1.0000,True
smooth_00014.png,edge_only,0.05,122,0.002614,73.9572,0.999962,0.00000101,True,True,True,1.6584,True
smooth_00014.png,edge_only,0.1,245,0.004990,71.1501,0.999927,0.00000231,True,True,True,1.6584,True
smooth_00014.png,edge_only,0.2,491,0.010071,68.1002,0.999852,0.00000563,False,True,True,1.6584,True
smooth_00014.png,edge_only,0.3,737,0.014959,66.3819,0.999780,0.00000902,False,True,True,1.6584,True
smooth_00014.png,edge_only,0.4,982,0.019857,65.1517,0.999708,0.00001319,False,True,True,1.6584,True
smooth_00014.png,no_pressure,0.05,122,0.002630,73.9319,0.999962,0.00000060,True,True,True,1.0224,True
smooth_00014.png,no_pressure,0.1,245,0.005127,71.0322,0.999925,0.00000114,True,True,True,1.0224,True
smooth_00014.png,no_pressure,0.2,491,0.010050,68.1089,0.999853,0.00000365,False,True,True,1.0224,True
smooth_00014.png,no_pressure,0.3,737,0.015050,66.3554,0.999779,0.00000471,False,True,True,1.0224,True
smooth_00014.png,no_pressure,0.4,982,0.020208,65.0756,0.999704,0.00000731,False,True,True,1.0224,True
smooth_00015.png,full_system,0.05,122,0.002579,74.0167,0.999962,0.00000108,False,True,True,1.0213,True
smooth_00015.png,full_system,0.1,245,0.005112,71.0452,0.999925,0.00000218,False,True,True,1.0213,True
smooth_00015.png,full_system,0.2,491,0.010076,68.0980,0.999852,0.00000353,False,True,True,1.0213,True
smooth_00015.png,full_system,0.3,737,0.015081,66.3466,0.999779,0.00000535,True,True,True,1.0213,True
smooth_00015.png,full_system,0.4,982,0.019816,65.1606,0.999709,0.00000740,True,True,True,1.0213,True
smooth_00015.png,entropy_only,0.05,122,0.002752,73.7348,0.999960,0.00000163,False,True,True,1.0000,True
smooth_00015.png,entropy_only,0.1,245,0.005305,70.8840,0.999922,0.00000261,False,True,True,1.0000,True
smooth_00015.png,entropy_only,0.2,491,0.010325,67.9919,0.999848,0.00000345,False,True,True,1.0000,True
smooth_00015.png,entropy_only,0.3,737,0.015325,66.2768,0.999775,0.00000641,True,True,True,1.0000,True
smooth_00015.png,entropy_only,0.4,982,0.020426,65.0289,0.999700,0.00000892,True,True,True,1.0000,True
smooth_00015.png,edge_only,0.05,122,0.002502,74.1472,0.999963,0.00000106,False,True,True,1.6568,True
smooth_00015.png,edge_only,0.1,245,0.004954,71.1812,0.999927,0.00000142,False,True,True,1.6568,True
smooth_00015.png,edge_only,0.2,491,0.009862,68.1910,0.999855,0.00000966,False,True,True,1.6568,True
smooth_00015.png,edge_only,0.3,737,0.014974,66.3774,0.999780,0.00001435,True,True,True,1.6568,True
smooth_00015.png,edge_only,0.4,982,0.020060,65.1074,0.999705,0.00001929,True,True,True,1.6568,True
smooth_00015.png,no_pressure,0.05,122,0.002579,74.0167,0.999962,0.00000108,False,True,True,1.0213,True
smooth_00015.png,no_pressure,0.1,245,0.005112,71.0452,0.999925,0.00000218,False,True,True,1.0213,True
smooth_00015.png,no_pressure,0.2,491,0.010076,68.0980,0.999852,0.00000353,False,True,True,1.0213,True
smooth_00015.png,no_pressure,0.3,737,0.015081,66.3466,0.999779,0.00000535,True,True,True,1.0213,True
smooth_00015.png,no_pressure,0.4,982,0.019816,65.1606,0.999709,0.00000740,True,True,True,1.0213,True
smooth_00016.png,full_system,0.05,122,0.002650,73.8984,0.999961,0.00000076,False,True,True,1.0100,True
smooth_00016.png,full_system,0.1,245,0.005213,70.9596,0.999924,0.00000145,False,True,True,1.0100,True
smooth_00016.png,full_system,0.2,491,0.010193,68.0478,0.999850,0.00000428,False,True,True,1.0100,True
smooth_00016.png,full_system,0.3,737,0.015284,66.2884,0.999776,0.00000877,True,True,True,1.0100,True
smooth_00016.png,full_system,0.4,982,0.020523,65.0084,0.999699,0.00001233,True,True,True,1.0100,True
smooth_00016.png,entropy_only,0.05,122,0.002614,73.9572,0.999962,0.00000112,False,True,True,1.0000,True
smooth_00016.png,entropy_only,0.1,245,0.005102,71.0538,0.999925,0.00000136,False,True,True,1.0000,True
smooth_00016.png,entropy_only,0.2,491,0.010137,68.0717,0.999851,0.00000489,False,True,True,1.0000,True
smooth_00016.png,entropy_only,0.3,737,0.015050,66.3554,0.999779,0.00000931,True,True,True,1.0000,True
smooth_00016.png,entropy_only,0.4,982,0.020020,65.1163,0.999706,0.00001224,True,True,True,1.0000,True
smooth_00016.png,edge_only,0.05,122,0.002619,73.9487,0.999962,0.00000067,False,True,True,1.4068,True
smooth_00016.png,edge_only,0.1,245,0.005061,71.0886,0.999926,0.00000145,False,True,True,1.4068,True
smooth_00016.png,edge_only,0.2,491,0.010274,68.0133,0.999849,0.00000446,True,True,True,1.4068,True
smooth_00016.png,edge_only,0.3,737,0.015208,66.3101,0.999777,0.00000638,True,True,True,1.4068,True
smooth_00016.png,edge_only,0.4,982,0.020233,65.0702,0.999703,0.00000852,True,True,True,1.4068,True
smooth_00016.png,no_pressure,0.05,122,0.002650,73.8984,0.999961,0.00000076,False,True,True,1.0100,True
smooth_00016.png,no_pressure,0.1,245,0.005213,70.9596,0.999924,0.00000145,False,True,True,1.0100,True
smooth_00016.png,no_pressure,0.2,491,0.010193,68.0478,0.999850,0.00000428,False,True,True,1.0100,True
smooth_00016.png,no_pressure,0.3,737,0.015284,66.2884,0.999776,0.00000877,True,True,True,1.0100,True
smooth_00016.png,no_pressure,0.4,982,0.020523,65.0084,0.999699,0.00001233,True,True,True,1.0100,True
smooth_00017.png,full_system,0.05,122,0.002630,73.9319,0.999961,0.00000063,True,True,True,1.0229,True
smooth_00017.png,full_system,0.1,245,0.005091,71.0625,0.999925,0.00000106,True,True,True,1.0229,True
smooth_00017.png,full_system,0.2,491,0.010208,68.0413,0.999850,0.00000288,False,True,True,1.0229,True
smooth_00017.png,full_system,0.3,737,0.015366,66.2653,0.999774,0.00000655,False,True,True,1.0229,True
smooth_00017.png,full_system,0.4,982,0.020508,65.0116,0.999699,0.00000776,False,True,True,1.0229,True
smooth_00017.png,entropy_only,0.05,122,0.002604,73.9741,0.999962,0.00000089,True,True,True,1.0000,True
smooth_00017.png,entropy_only,0.1,245,0.005147,71.0150,0.999924,0.00000166,True,True,True,1.0000,True
smooth_00017.png,entropy_only,0.2,491,0.010020,68.1222,0.999853,0.00000432,False,True,True,1.0000,True
smooth_00017.png,entropy_only,0.3,737,0.015076,66.3480,0.999779,0.00000839,False,True,True,1.0000,True
smooth_00017.png,entropy_only,0.4,982,0.020101,65.0986,0.999705,0.00000964,False,True,True,1.0000,True
smooth_00017.png,edge_only,0.05,122,0.002762,73.7188,0.999959,0.00000156,True,True,True,1.6722,True
smooth_00017.png,edge_only,0.1,245,0.005193,70.9766,0.999924,0.00000454,True,True,True,1.6722,True
smooth_00017.png,edge_only,0.2,491,0.010320,67.9940,0.999848,0.00001185,False,True,True,1.6722,True
smooth_00017.png,edge_only,0.3,737,0.015523,66.2210,0.999771,0.00001723,False,True,True,1.6722,True
smooth_00017.png,edge_only,0.4,982,0.020732,64.9645,0.999695,0.00002780,False,True,True,1.6722,True
smooth_00017.png,no_pressure,0.05,122,0.002630,73.9319,0.999961,0.00000063,True,True,True,1.0229,True
smooth_00017.png,no_pressure,0.1,245,0.005091,71.0625,0.999925,0.00000106,True,True,True,1.0229,True
smooth_00017.png,no_pressure,0.2,491,0.010208,68.0413,0.999850,0.00000288,False,True,True,1.0229,True
smooth_00017.png,no_pressure,0.3,737,0.015366,66.2653,0.999774,0.00000655,False,True,True,1.0229,True
smooth_00017.png,no_pressure,0.4,982,0.020508,65.0116,0.999699,0.00000776,False,True,True,1.0229,True
smooth_00018.png,full_system,0.05,122,0.002680,73.8487,0.999961,0.00000056,False,True,True,1.0213,True
smooth_00018.png,full_system,0.1,245,0.005203,70.9681,0.999924,0.00000154,False,True,True,1.0213,True
smooth_00018.png,full_system,0.2,491,0.010167,68.0587,0.999851,0.00000290,False,True,True,1.0213,True
smooth_00018.png,full_system,0.3,737,0.015152,66.3261,0.999777,0.00000845,False,True,True,1.0213,True
smooth_00018.png,full_system,0.4,982,0.020152,65.0877,0.999704,0.00001309,True,True,True,1.0213,True
smooth_00018.png,entropy_only,0.05,122,0.002589,73.9996,0.999962,0.00000043,True,True,True,1.0000,True
smooth_00018.png,entropy_only,0.1,245,0.005127,71.0322,0.999925,0.00000164,False,True,True,1.0000,True
smooth_00018.png,entropy_only,0.2,491,0.010218,68.0370,0.999850,0.00000329,False,True,True,1.0000,True
smooth_00018.png,entropy_only,0.3,737,0.015254,66.2971,0.999776,0.00000688,False,True,True,1.0000,True
smooth_00018.png,entropy_only,0.4,982,0.020294,65.0571,0.999702,0.00001100,False,True,True,1.0000,True
smooth_00018.png,edge_only,0.05,122,0.002584,74.0082,0.999962,0.00000106,False,True,True,1.6550,True
smooth_00018.png,edge_only,0.1,245,0.005030,71.1149,0.999926,0.00000377,False,True,True,1.6550,True
smooth_00018.png,edge_only,0.2,491,0.010193,68.0478,0.999850,0.00000690,False,True,True,1.6550,True
smooth_00018.png,edge_only,0.3,737,0.015330,66.2754,0.999774,0.00000837,False,True,True,1.6550,True
smooth_00018.png,edge_only,0.4,982,0.020198,65.0778,0.999702,0.00001345,False,True,True,1.6550,True
smooth_00018.png,no_pressure,0.05,122,0.002680,73.8487,0.999961,0.00000056,False,True,True,1.0213,True
smooth_00018.png,no_pressure,0.1,245,0.005203,70.9681,0.999924,0.00000154,False,True,True,1.0213,True
smooth_00018.png,no_pressure,0.2,491,0.010167,68.0587,0.999851,0.00000290,False,True,True,1.0213,True
smooth_00018.png,no_pressure,0.3,737,0.015152,66.3261,0.999777,0.00000845,False,True,True,1.0213,True
smooth_00018.png,no_pressure,0.4,982,0.020152,65.0877,0.999704,0.00001309,True,True,True,1.0213,True
smooth_00019.png,full_system,0.05,122,0.002691,73.8323,0.999961,0.00000092,True,True,True,1.0353,True
smooth_00019.png,full_system,0.1,245,0.005229,70.9469,0.999923,0.00000189,True,True,True,1.0353,True
smooth_00019.png,full_system,0.2,491,0.010122,68.0783,0.999851,0.00000318,False,True,True,1.0353,True
smooth_00019.png,full_system,0.3,737,0.014994,66.3715,0.999780,0.00000587,False,True,True,1.0353,True
smooth_00019.png,full_system,0.4,982,0.020020,65.1163,0.999706,0.00000684,False,True,True,1.0353,True
smooth_00019.png,entropy_only,0.05,122,0.002553,74.0598,0.999963,0.00000065,True,True,True,1.0000,True
smooth_00019.png,entropy_only,0.1,245,0.004969,71.1679,0.999927,0.00000104,True,True,True,1.0000,True
smooth_00019.png,entropy_only,0.2,491,0.009867,68.1888,0.999855,0.00000285,False,True,True,1.0000,True
smooth_00019.png,entropy_only,0.3,737,0.014603,66.4865,0.999786,0.00000598,False,True,True,1.0000,True
smooth_00019.png,entropy_only,0.4,982,0.019536,65.2224,0.999713,0.00000766,False,True,True,1.0000,True
smooth_00019.png,edge_only,0.05,122,0.002543,74.0771,0.999962,0.00000054,True,True,True,1.6581,True
smooth_00019.png,edge_only,0.1,245,0.004898,71.2306,0.999928,0.00000123,False,True,True,1.6581,True
smooth_00019.png,edge_only,0.2,491,0.009984,68.1376,0.999853,0.00000389,False,True,True,1.6581,True
smooth_00019.png,edge_only,0.3,737,0.015121,66.3349,0.999777,0.00000747,False,True,True,1.6581,True
smooth_00019.png,edge_only,0.4,982,0.020309,65.0538,0.999701,0.00001278,False,True,True,1.6581,True
smooth_00019.png,no_pressure,0.05,122,0.002691,73.8323,0.999961,0.00000092,True,True,True,1.0353,True
smooth_00019.png,no_pressure,0.1,245,0.005229,70.9469,0.999923,0.00000189,True,True,True,1.0353,True
smooth_00019.png,no_pressure,0.2,491,0.010122,68.0783,0.999851,0.00000318,False,True,True,1.0353,True
smooth_00019.png,no_pressure,0.3,737,0.014994,66.3715,0.999780,0.00000587,False,True,True,1.0353,True
smooth_00019.png,no_pressure,0.4,982,0.020020,65.1163,0.999706,0.00000684,False,True,True,1.0353,True
smooth_00020.png,full_system,0.05,122,0.002538,74.0858,0.999963,0.00000039,False,True,True,1.0345,True
smooth_00020.png,full_system,0.1,245,0.005112,71.0452,0.999925,0.00000102,False,True,True,1.0345,True
smooth_00020.png,full_system,0.2,491,0.009837,68.2023,0.999855,0.00000214,False,True,True,1.0345,True
smooth_00020.png,full_system,0.3,737,0.014801,66.4279,0.999783,0.00000526,False,True,True,1.0345,True
smooth_00020.png,full_system,0.4,982,0.019755,65.1740,0.999710,0.00001007,False,True,True,1.0345,True
smooth_00020.png,entropy_only,0.05,122,0.002650,73.8984,0.999961,0.00000085,False,True,True,1.0000,True
smooth_00020.png,entropy_only,0.1,245,0.005137,71.0236,0.999925,0.00000175,False,True,True,1.0000,True
smooth_00020.png,entropy_only,0.2,491,0.010122,68.0783,0.999851,0.00000253,False,True,True,1.0000,True
smooth_00020.png,entropy_only,0.3,737,0.015162,66.3232,0.999777,0.00000541,False,True,True,1.0000,True
smooth_00020.png,entropy_only,0.4,982,0.020131,65.0921,0.999704,0.00000772,True,True,True,1.0000,True
smooth_00020.png,edge_only,0.05,122,0.002741,73.7509,0.999960,0.00000138,False,True,True,1.6625,True
smooth_00020.png,edge_only,0.1,245,0.005157,71.0064,0.999924,0.00000288,False,True,True,1.6625,True
smooth_00020.png,edge_only,0.2,491,0.009949,68.1531,0.999854,0.00000565,False,True,True,1.6625,True
smooth_00020.png,edge_only,0.3,737,0.015086,66.3451,0.999778,0.00000927,False,True,True,1.6625,True
smooth_00020.png,edge_only,0.4,982,0.020035,65.1130,0.999705,0.00001344,False,True,True,1.6625,True
smooth_00020.png,no_pressure,0.05,122,0.002538,74.0858,0.999963,0.00000039,False,True,True,1.0345,True
smooth_00020.png,no_pressure,0.1,245,0.005112,71.0452,0.999925,0.00000102,False,True,True,1.0345,True
smooth_00020.png,no_pressure,0.2,491,0.009837,68.2023,0.999855,0.00000214,False,True,True,1.0345,True
smooth_00020.png,no_pressure,0.3,737,0.014801,66.4279,0.999783,0.00000526,False,True,True,1.0345,True
smooth_00020.png,no_pressure,0.4,982,0.019755,65.1740,0.999710,0.00001007,False,True,True,1.0345,True
smooth_00021.png,full_system,0.05,122,0.002752,73.7348,0.999960,0.00000156,False,True,True,1.0359,True
smooth_00021.png,full_system,0.1,245,0.005315,70.8757,0.999922,0.00000185,False,True,True,1.0359,True
smooth_00021.png,full_system,0.2,491,0.010320,67.9940,0.999849,0.00000285,False,True,True,1.0359,True
smooth_00021.png,full_system,0.3,737,0.015249,66.2985,0.999777,0.00000634,True,True,True,1.0359,True
smooth_00021.png,full_system,0.4,982,0.020203,65.0767,0.999704,0.00001074,True,True,True,1.0359,True
smooth_00021.png,entropy_only,0.05,122,0.002686,73.8405,0.999961,0.00000132,False,True,True,1.0000,True
smooth_00021.png,entropy_only,0.1,245,0.005274,70.9090,0.999923,0.00000239,False,True,True,1.0000,True
smooth_00021.png,entropy_only,0.2,491,0.010208,68.0413,0.999850,0.00000469,False,True,True,1.0000,True
smooth_00021.png,entropy_only,0.3,737,0.015172,66.3203,0.999778,0.00000801,True,True,True,1.0000,True
smooth_00021.png,entropy_only,0.4,982,0.020126,65.0932,0.999705,0.00001145,True,True,True,1.0000,True
smooth_00021.png,edge_only,0.05,122,0.002731,73.7671,0.999960,0.00000071,False,True,True,1.6643,True
smooth_00021.png,edge_only,0.1,245,0.005163,71.0022,0.999924,0.00000242,False,True,True,1.6643,True
smooth_00021.png,edge_only,0.2,491,0.010066,68.1024,0.999852,0.00000752,False,True,True,1.6643,True
smooth_00021.png,edge_only,0.3,737,0.014999,66.3701,0.999779,0.00001166,False,True,True,1.6643,True
smooth_00021.png,edge_only,0.4,982,0.020004,65.1196,0.999706,0.00001977,True,True,True,1.6643,True
smooth_00021.png,no_pressure,0.05,122,0.002752,73.7348,0.999960,0.00000156,False,True,True,1.0359,True
smooth_00021.png,no_pressure,0.1,245,0.005315,70.8757,0.999922,0.00000185,False,True,True,1.0359,True
smooth_00021.png,no_pressure,0.2,491,0.010320,67.9940,0.999849,0.00000285,False,True,True,1.0359,True
