image_idx,entropy_mae,entropy_max_diff,entropy_rmse,edge_mae,edge_max_diff,edge_rmse,entropy_mae_nostrip,entropy_max_diff_nostrip,edge_mae_nostrip,edge_max_diff_nostrip,depth_mae,pct_pixels_differ,n_pixels,depth_diff_histogram,mean_cover_depth,mean_stego_depth,depth_mae_noise_0.001,pct_differ_noise_0.001,depth_mae_noise_0.005,pct_differ_noise_0.005,depth_mae_noise_0.01,pct_differ_noise_0.01,bpp
11,0.0,0.0,0.0,0.0,0.0,0.0,0.012753206326822364,0.22152557086272084,0.00021982051327213174,0.0045675170545410315,0.0,0.0,65536,{0: 65536},1.286956787109375,1.286956787109375,0.007049560546875,0.7049560546875,0.012664794921875,1.2664794921875,0.0190582275390625,1.90582275390625,0.4
12,0.0,0.0,0.0,0.0,0.0,0.0,0.011686842528034822,0.220271063913152,0.00021171247409143304,0.0044603000279808125,0.0,0.0,65536,{0: 65536},1.323211669921875,1.323211669921875,0.00701904296875,0.701904296875,0.0119476318359375,1.19476318359375,0.0171356201171875,1.71356201171875,0.4
13,0.0,0.0,0.0,0.0,0.0,0.0,0.011086118624767402,0.3105975703851711,0.00024373363096877047,0.005023903935768785,0.0,0.0,65536,{0: 65536},1.3920440673828125,1.3920440673828125,0.0077056884765625,0.77056884765625,0.0134735107421875,1.34735107421875,0.0205230712890625,2.05230712890625,0.4
14,0.0,0.0,0.0,0.0,0.0,0.0,0.012712254256299207,0.2254739391600169,0.00023903629156669603,0.005356290049376211,0.0,0.0,65536,{0: 65536},1.353302001953125,1.353302001953125,0.0095367431640625,0.95367431640625,0.01409912109375,1.409912109375,0.020416259765625,2.0416259765625,0.4
15,0.0,0.0,0.0,0.0,0.0,0.0,0.015714136435840208,0.2367389379839554,0.00041938848189467247,0.008598517358233661,0.0,0.0,65536,{0: 65536},1.011810302734375,1.011810302734375,0.0025482177734375,0.25482177734375,0.004638671875,0.4638671875,0.006134033203125,0.6134033203125,0.4
16,0.0,0.0,0.0,0.0,0.0,0.0,0.011590726964254526,0.23574732621006866,0.00023484938826300175,0.005080337601891277,0.0,0.0,65536,{0: 65536},1.4952239990234375,1.4952239990234375,0.0068206787109375,0.68206787109375,0.0121612548828125,1.21612548828125,0.0186309814453125,1.86309814453125,0.4
17,0.0,0.0,0.0,0.0,0.0,0.0,0.011858343597661861,0.20759862559920217,0.00019754387230702726,0.004329920852943356,0.0,0.0,65536,{0: 65536},1.270172119140625,1.270172119140625,0.007476806640625,0.7476806640625,0.0118408203125,1.18408203125,0.01806640625,1.806640625,0.4
18,0.0,0.0,0.0,0.0,0.0,0.0,0.012743669229728034,0.24489795918367285,0.00020259506113848815,0.00401259230356385,0.0,0.0,65536,{0: 65536},1.354736328125,1.354736328125,0.0060882568359375,0.60882568359375,0.010894775390625,1.0894775390625,0.0172119140625,1.72119140625,0.4
19,0.0,0.0,0.0,0.0,0.0,0.0,0.012348638115141737,0.20519346438891461,0.0001908359227042601,0.004091022726798829,0.0,0.0,65536,{0: 65536},1.265838623046875,1.265838623046875,0.00531005859375,0.531005859375,0.01080322265625,1.080322265625,0.016448974609375,1.6448974609375,0.4
20,0.0,0.0,0.0,0.0,0.0,0.0,0.011979835303562615,0.2256543427750708,0.00019375132346443442,0.003751101759071151,0.0,0.0,65536,{0: 65536},1.24371337890625,1.24371337890625,0.009552001953125,0.9552001953125,0.014434814453125,1.4434814453125,0.0185699462890625,1.85699462890625,0.4
21,0.0,0.0,0.0,0.0,0.0,0.0,0.011516805866525042,0.23147416337322912,0.00020448481143818355,0.004235003392444944,0.0,0.0,65536,{0: 65536},1.225433349609375,1.225433349609375,0.005462646484375,0.5462646484375,0.0092010498046875,0.92010498046875,0.01312255859375,1.312255859375,0.4
22,0.0,0.0,0.0,0.0,0.0,0.0,0.010509166302815785,0.24082181754653575,0.00032465203675179283,0.006389338036509595,0.0,0.0,65536,{0: 65536},1.188140869140625,1.188140869140625,0.007659912109375,0.7659912109375,0.0133209228515625,1.33209228515625,0.0193939208984375,1.93939208984375,0.4
23,0.0,0.0,0.0,0.0,0.0,0.0,0.012306015261047423,0.2649071426805327,0.00020488653219751857,0.004080761246697873,0.0,0.0,65536,{0: 65536},1.204376220703125,1.204376220703125,0.0074462890625,0.74462890625,0.0146026611328125,1.46026611328125,0.020904541015625,2.0904541015625,0.4
24,0.0,0.0,0.0,0.0,0.0,0.0,0.01530737756558433,0.36537524883638683,0.0002107343225984523,0.0044310179799208,0.0,0.0,65536,{0: 65536},1.213134765625,1.213134765625,0.0042572021484375,0.42572021484375,0.0095062255859375,0.95062255859375,0.0152740478515625,1.52740478515625,0.4
25,0.0,0.0,0.0,0.0,0.0,0.0,0.014763289362372069,0.3697408173861887,0.00035567038878727656,0.0067923168610776186,0.0,0.0,65536,{0: 65536},1.2048187255859375,1.2048187255859375,0.006378173828125,0.6378173828125,0.012847900390625,1.2847900390625,0.018707275390625,1.8707275390625,0.4
26,0.0,0.0,0.0,0.0,0.0,0.0,0.011499501935229129,0.20006651246851215,0.00020995542451016685,0.004475603542897222,0.0,0.0,65536,{0: 65536},1.291107177734375,1.291107177734375,0.007293701171875,0.7293701171875,0.0152435302734375,1.52435302734375,0.0223388671875,2.23388671875,0.4
27,0.0,0.0,0.0,0.0,0.0,0.0,0.010444319002027726,0.32653061224489743,0.00029331961872472445,0.005902648592741616,0.0,0.0,65536,{0: 65536},1.291046142578125,1.291046142578125,0.0071868896484375,0.71868896484375,0.0120849609375,1.20849609375,0.015625,1.5625,0.4
28,0.0,0.0,0.0,0.0,0.0,0.0,0.013116870672599642,0.262341897393334,0.0002034296051415738,0.004384274656312345,0.0,0.0,65536,{0: 65536},1.3180389404296875,1.3180389404296875,0.00579833984375,0.579833984375,0.01043701171875,1.043701171875,0.0155181884765625,1.55181884765625,0.4
29,0.0,0.0,0.0,0.0,0.0,0.0,0.013089158489070338,0.26605652553537573,0.00021926597483752823,0.004985210683767501,0.0,0.0,65536,{0: 65536},1.3450775146484375,1.3450775146484375,0.0042266845703125,0.42266845703125,0.0072479248046875,0.72479248046875,0.0119781494140625,1.19781494140625,0.4
30,0.0,0.0,0.0,0.0,0.0,0.0,0.012718228056835458,0.2274196622328919,0.00020568989569844082,0.004069061861774359,0.0,0.0,65536,{0: 65536},1.2896881103515625,1.2896881103515625,0.0063934326171875,0.63934326171875,0.0122222900390625,1.22222900390625,0.018096923828125,1.8096923828125,0.4
31,0.0,0.0,0.0,0.0,0.0,0.0,0.012449943047345735,0.2688857885692828,0.00022150469647968894,0.004687435578309078,0.0,0.0,65536,{0: 65536},1.1888580322265625,1.1888580322265625,0.004425048828125,0.4425048828125,0.0086822509765625,0.86822509765625,0.01226806640625,1.226806640625,0.4
32,0.0,0.0,0.0,0.0,0.0,0.0,0.012399643801089436,0.220271063913152,0.00020657509243160628,0.004342572675908735,0.0,0.0,65536,{0: 65536},1.30645751953125,1.30645751953125,0.0068206787109375,0.68206787109375,0.0131988525390625,1.31988525390625,0.0190887451171875,1.90887451171875,0.4
33,0.0,0.0,0.0,0.0,0.0,0.0,0.013894948033228645,0.28518197154474834,0.00025648073288880987,0.004961297600835095,0.0,0.0,65536,{0: 65536},1.1400146484375,1.1400146484375,0.00665283203125,0.665283203125,0.0097503662109375,0.97503662109375,0.013153076171875,1.3153076171875,0.4
34,0.0,0.0,0.0,0.0,0.0,0.0,0.012238462865025985,0.2764553314596887,0.00020486169203364797,0.00427924435594873,0.0,0.0,65536,{0: 65536},1.2741241455078125,1.2741241455078125,0.006500244140625,0.6500244140625,0.011383056640625,1.1383056640625,0.0168609619140625,1.68609619140625,0.4
35,0.0,0.0,0.0,0.0,0.0,0.0,0.01411693630258099,0.2987502750684683,0.00022839459753841866,0.004815223930771837,0.0,0.0,65536,{0: 65536},1.417266845703125,1.417266845703125,0.0071258544921875,0.71258544921875,0.0130157470703125,1.30157470703125,0.0185699462890625,1.85699462890625,0.4
36,0.0,0.0,0.0,0.0,0.0,0.0,0.011187981748120105,0.18203437833763259,0.00023105521748021686,0.004642036678882022,0.0,0.0,65536,{0: 65536},1.3260040283203125,1.3260040283203125,0.0079193115234375,0.79193115234375,0.0105743408203125,1.05743408203125,0.01531982421875,1.531982421875,0.4
37,0.0,0.0,0.0,0.0,0.0,0.0,0.01336183670955333,0.2352021549607024,0.00028182512357212007,0.006307890030898253,0.0,0.0,65536,{0: 65536},1.3377227783203125,1.3377227783203125,0.007354736328125,0.7354736328125,0.01300048828125,1.300048828125,0.02117919921875,2.117919921875,0.4
38,0.0,0.0,0.0,0.0,0.0,0.0,0.012830474765870879,0.20990934314379217,0.00022451770300289383,0.0048858779589243395,0.0,0.0,65536,{0: 65536},1.395843505859375,1.395843505859375,0.008026123046875,0.8026123046875,0.012603759765625,1.2603759765625,0.0172271728515625,1.72271728515625,0.4
39,0.0,0.0,0.0,0.0,0.0,0.0,0.016262793068494676,0.3199345203851507,0.0005442855797831046,0.011591222225780472,0.0,0.0,65536,{0: 65536},1.0497589111328125,1.0497589111328125,0.008270263671875,0.8270263671875,0.0149078369140625,1.49078369140625,0.0220489501953125,2.20489501953125,0.4
40,0.0,0.0,0.0,0.0,0.0,0.0,0.013455149003541797,0.2426118668816306,0.00036283895273962605,0.007316797425540488,0.0,0.0,65536,{0: 65536},1.3298797607421875,1.3298797607421875,0.0086212158203125,0.86212158203125,0.01605224609375,1.605224609375,0.0250701904296875,2.50701904296875,0.4
41,0.0,0.0,0.0,0.0,0.0,0.0,0.012109587965487353,0.23010753285723573,0.00022902355363964465,0.004912405162149733,0.0,0.0,65536,{0: 65536},1.2806549072265625,1.2806549072265625,0.007904052734375,0.7904052734375,0.0122833251953125,1.22833251953125,0.0179290771484375,1.79290771484375,0.4
42,0.0,0.0,0.0,0.0,0.0,0.0,0.01200405634362979,0.2814937531526436,0.00020985968336598756,0.004378053245785683,0.0,0.0,65536,{0: 65536},1.30169677734375,1.30169677734375,0.0070648193359375,0.70648193359375,0.0135345458984375,1.35345458984375,0.019683837890625,1.9683837890625,0.4
43,0.0,0.0,0.0,0.0,0.0,0.0,0.013185497773372992,0.27339941893037945,0.0002020857942946342,0.004218904400718313,0.0,0.0,65536,{0: 65536},1.2655029296875,1.2655029296875,0.0051727294921875,0.51727294921875,0.010101318359375,1.0101318359375,0.0152740478515625,1.52740478515625,0.4
44,0.0,0.0,0.0,0.0,0.0,0.0,0.013543070567686348,0.33347015447147055,0.0002548573117122561,0.005560276930928575,0.0,0.0,65536,{0: 65536},1.32476806640625,1.32476806640625,0.0049896240234375,0.49896240234375,0.009002685546875,0.9002685546875,0.0132904052734375,1.32904052734375,0.4
45,0.0,0.0,0.0,0.0,0.0,0.0,0.010821125938020317,0.18663769444340073,0.0002282284076915823,0.004941564914239999,0.0,0.0,65536,{0: 65536},1.2552490234375,1.2552490234375,0.005462646484375,0.5462646484375,0.0099945068359375,0.99945068359375,0.0146942138671875,1.46942138671875,0.4
46,0.0,0.0,0.0,0.0,0.0,0.0,0.012174816402976798,0.20990934314377108,0.00024362510443387274,0.004780082441385017,0.0,0.0,65536,{0: 65536},1.2893524169921875,1.2893524169921875,0.005828857421875,0.5828857421875,0.0110626220703125,1.10626220703125,0.016876220703125,1.6876220703125,0.4
47,0.0,0.0,0.0,0.0,0.0,0.0,0.012882518022741195,0.23345316550249162,0.0002090730498698243,0.0035396820842078444,0.0,0.0,65536,{0: 65536},1.185150146484375,1.185150146484375,0.0034332275390625,0.34332275390625,0.0066680908203125,0.66680908203125,0.0095367431640625,0.95367431640625,0.4
48,0.0,0.0,0.0,0.0,0.0,0.0,0.012281904059633888,0.2737677587794656,0.0002283901328576336,0.004563603230168935,0.0,0.0,65536,{0: 65536},1.326446533203125,1.326446533203125,0.008819580078125,0.8819580078125,0.01593017578125,1.593017578125,0.023345947265625,2.3345947265625,0.4
49,0.0,0.0,0.0,0.0,0.0,0.0,0.011574507864160819,0.18439923346239695,0.00020515822241655248,0.004256711057885679,0.0,0.0,65536,{0: 65536},1.368865966796875,1.368865966796875,0.007781982421875,0.7781982421875,0.0126800537109375,1.26800537109375,0.0178985595703125,1.78985595703125,0.4
50,0.0,0.0,0.0,0.0,0.0,0.0,0.011716096960362618,0.3509821033383571,0.00026186360023260584,0.005396373650037367,0.0,0.0,65536,{0: 65536},1.2675628662109375,1.2675628662109375,0.006561279296875,0.6561279296875,0.0106964111328125,1.06964111328125,0.015350341796875,1.5350341796875,0.4
51,0.0,0.0,0.0,0.0,0.0,0.0,0.012670715449487394,0.22395380821451705,0.00021034449560158742,0.004299502041168107,0.0,0.0,65536,{0: 65536},1.25506591796875,1.25506591796875,0.0052642822265625,0.52642822265625,0.0107421875,1.07421875,0.01617431640625,1.617431640625,0.4
52,0.0,0.0,0.0,0.0,0.0,0.0,0.015502901104335292,0.25416103825552505,0.00022118970574262263,0.004577798673841053,0.0,0.0,65536,{0: 65536},1.207427978515625,1.207427978515625,0.0054168701171875,0.54168701171875,0.0087432861328125,0.87432861328125,0.0128326416015625,1.28326416015625,0.4
53,0.0,0.0,0.0,0.0,0.0,0.0,0.012162252361137181,0.23153016261115056,0.00024091688503820715,0.005088445403222452,0.0,0.0,65536,{0: 65536},1.560089111328125,1.560089111328125,0.0098876953125,0.98876953125,0.0163726806640625,1.63726806640625,0.024017333984375,2.4017333984375,0.4
54,0.0,0.0,0.0,0.0,0.0,0.0,0.014107905311045246,0.2257122378417341,0.0002284290890771962,0.004745260590798828,0.0,0.0,65536,{0: 65536},1.231658935546875,1.231658935546875,0.0057373046875,0.57373046875,0.0103912353515625,1.03912353515625,0.0170440673828125,1.70440673828125,0.4
55,0.0,0.0,0.0,0.0,0.0,0.0,0.009672353160410242,0.18203437833763259,0.0005967929298723082,0.012097929777045768,0.0,0.0,65536,{0: 65536},1.3838958740234375,1.3838958740234375,0.0340423583984375,3.40423583984375,0.056060791015625,5.6060791015625,0.08294677734375,8.294677734375,0.4
56,0.0,0.0,0.0,0.0,0.0,0.0,0.011566812860168564,0.28072818606439487,0.00022788973849940266,0.004865193807461893,0.0,0.0,65536,{0: 65536},1.3699798583984375,1.3699798583984375,0.0079193115234375,0.79193115234375,0.01690673828125,1.690673828125,0.0213165283203125,2.13165283203125,0.4
57,0.0,0.0,0.0,0.0,0.0,0.0,0.012735134071651793,0.21423398428872065,0.000457681297525031,0.004833499110852735,0.0,0.0,65536,{0: 65536},1.23883056640625,1.23883056640625,0.0065460205078125,0.65460205078125,0.012664794921875,1.2664794921875,0.016143798828125,1.6143798828125,0.4
58,0.0,0.0,0.0,0.0,0.0,0.0,0.012608226332928279,0.24891441008832738,0.00041685275339627473,0.004452704145519931,0.0,0.0,65536,{0: 65536},1.2467498779296875,1.2467498779296875,0.0076904296875,0.76904296875,0.011199951171875,1.1199951171875,0.0157470703125,1.57470703125,0.4
59,0.0,0.0,0.0,0.0,0.0,0.0,0.01246888284850236,0.25741179698137184,0.00021053223585248255,0.004434499397287895,0.0,0.0,65536,{0: 65536},1.2517547607421875,1.2517547607421875,0.0065460205078125,0.65460205078125,0.0120697021484375,1.20697021484375,0.01690673828125,1.690673828125,0.4
60,0.0,0.0,0.0,0.0,0.0,0.0,0.01472923917560774,0.27376775877945847,0.0002508377298226893,0.00507554650822137,0.0,0.0,65536,{0: 65536},1.2494049072265625,1.2494049072265625,0.00750732421875,0.750732421875,0.0123138427734375,1.23138427734375,0.0174102783203125,1.74102783203125,0.4
61,0.0,0.0,0.0,0.0,0.0,0.0,0.01248123846426565,0.21427523061808385,0.00022358529683695892,0.004640249480342029,0.0,0.0,65536,{0: 65536},1.3103485107421875,1.3103485107421875,0.0062103271484375,0.62103271484375,0.0110321044921875,1.10321044921875,0.0169830322265625,1.69830322265625,0.4
62,0.0,0.0,0.0,0.0,0.0,0.0,0.01178218432563081,0.23573289706336564,0.0002074338731448968,0.004150827862522716,0.0,0.0,65536,{0: 65536},1.20294189453125,1.20294189453125,0.004486083984375,0.4486083984375,0.008056640625,0.8056640625,0.0113983154296875,1.13983154296875,0.4
63,0.0,0.0,0.0,0.0,0.0,0.0,0.01192562271672254,0.24660587673332435,0.00019518967095309153,0.004103522458196271,0.0,0.0,65536,{0: 65536},1.256591796875,1.256591796875,0.0061492919921875,0.61492919921875,0.011566162109375,1.1566162109375,0.0170745849609375,1.70745849609375,0.4
64,0.0,0.0,0.0,0.0,0.0,0.0,0.011872504970272094,0.19868035701040032,0.00021153155082305464,0.004321337222296551,0.0,0.0,65536,{0: 65536},1.4473114013671875,1.4473114013671875,0.0069580078125,0.69580078125,0.011962890625,1.1962890625,0.0178680419921875,1.78680419921875,0.4
65,0.0,0.0,0.0,0.0,0.0,0.0,0.015888952666003223,0.2464037158327026,0.00033165458002913184,0.007404954730994982,0.0,0.0,65536,{0: 65536},1.326385498046875,1.326385498046875,0.0099334716796875,0.99334716796875,0.011993408203125,1.1993408203125,0.0185394287109375,1.85394287109375,0.4
66,0.0,0.0,0.0,0.0,0.0,0.0,0.013165905776084164,0.2764553314596885,0.00028519467834882547,0.00558401529976962,0.0,0.0,65536,{0: 65536},1.3076934814453125,1.3076934814453125,0.0066680908203125,0.66680908203125,0.0106048583984375,1.06048583984375,0.01513671875,1.513671875,0.4
67,0.0,0.0,0.0,0.0,0.0,0.0,0.011012764106911106,0.20000549101592258,0.00019726881788073933,0.004312965113878617,0.0,0.0,65536,{0: 65536},1.303253173828125,1.303253173828125,0.0097503662109375,0.97503662109375,0.0150604248046875,1.50604248046875,0.0198211669921875,1.98211669921875,0.4
68,0.0,0.0,0.0,0.0,0.0,0.0,0.013835722852307157,0.25327380972916913,0.00035250560422145556,0.007276360543913585,0.0,0.0,65536,{0: 65536},1.26953125,1.26953125,0.0113525390625,1.13525390625,0.018768310546875,1.8768310546875,0.0277557373046875,2.77557373046875,0.4
69,0.0,0.0,0.0,0.0,0.0,0.0,0.012423187463142707,0.2862133108082696,0.00020497662599131005,0.004174859870155645,0.0,0.0,65536,{0: 65536},1.3052825927734375,1.3052825927734375,0.0073089599609375,0.73089599609375,0.0127410888671875,1.27410888671875,0.01776123046875,1.776123046875,0.4
70,0.0,0.0,0.0,0.0,0.0,0.0,0.012342820771951108,0.23996785877171112,0.00024547437974176963,0.004604070451430561,0.0,0.0,65536,{0: 65536},1.297149658203125,1.297149658203125,0.005157470703125,0.5157470703125,0.00982666015625,0.982666015625,0.0147857666015625,1.47857666015625,0.4
71,0.0,0.0,0.0,0.0,0.0,0.0,0.012727618038075587,0.22027106391314644,0.00019831195945555256,0.004159021279087802,0.0,0.0,65536,{0: 65536},1.1944580078125,1.1944580078125,0.004425048828125,0.4425048828125,0.007232666015625,0.7232666015625,0.010955810546875,1.0955810546875,0.4
72,0.0,0.0,0.0,0.0,0.0,0.0,0.012785726799399311,0.2352846051778329,0.00019866668316008274,0.004238409787825206,0.0,0.0,65536,{0: 65536},1.165924072265625,1.165924072265625,0.001953125,0.1953125,0.0032501220703125,0.32501220703125,0.0047607421875,0.47607421875,0.4
73,0.0,0.0,0.0,0.0,0.0,0.0,0.012033493811162487,0.22910930824844966,0.00020414216183712344,0.004029940001465587,0.0,0.0,65536,{0: 65536},1.2655181884765625,1.2655181884765625,0.0088043212890625,0.88043212890625,0.01263427734375,1.263427734375,0.01849365234375,1.849365234375,0.4
74,0.0,0.0,0.0,0.0,0.0,0.0,0.01167411222289975,0.24399459700540138,0.0002057487804359605,0.004381224371918541,0.0,0.0,65536,{0: 65536},1.28729248046875,1.28729248046875,0.0068359375,0.68359375,0.0125885009765625,1.25885009765625,0.0188140869140625,1.88140869140625,0.4
75,0.0,0.0,0.0,0.0,0.0,0.0,0.013331872383631241,0.30812836885444206,0.00020160931100831963,0.004620338579161047,0.0,0.0,65536,{0: 65536},1.24853515625,1.24853515625,0.005401611328125,0.5401611328125,0.0095977783203125,0.95977783203125,0.013671875,1.3671875,0.4
76,0.0,0.0,0.0,0.0,0.0,0.0,0.013415896403087385,0.232263510354215,0.0002091090492538302,0.004542441849164116,0.0,0.0,65536,{0: 65536},1.3450927734375,1.3450927734375,0.0057373046875,0.57373046875,0.0115509033203125,1.15509033203125,0.017791748046875,1.7791748046875,0.4
77,0.0,0.0,0.0,0.0,0.0,0.0,0.012232505349739934,0.20519346438891484,0.0002019009019934935,0.0042799383451376655,0.0,0.0,65536,{0: 65536},1.2791290283203125,1.2791290283203125,0.0067138671875,0.67138671875,0.01318359375,1.318359375,0.0201263427734375,2.01263427734375,0.4
78,0.0,0.0,0.0,0.0,0.0,0.0,0.012593067138920527,0.22692684650538197,0.00020744171353420925,0.004019591282949597,0.0,0.0,65536,{0: 65536},1.583740234375,1.583740234375,0.0077056884765625,0.77056884765625,0.0144500732421875,1.44500732421875,0.0226593017578125,2.26593017578125,0.4
79,0.0,0.0,0.0,0.0,0.0,0.0,0.012113981417949646,0.24034480064097852,0.00023196762160436094,0.004805070008003204,0.0,0.0,65536,{0: 65536},1.29791259765625,1.29791259765625,0.0045166015625,0.45166015625,0.0091094970703125,0.91094970703125,0.013153076171875,1.3153076171875,0.4
80,0.0,0.0,0.0,0.0,0.0,0.0,0.012552184687824472,0.22488877568681387,0.00018228583975799136,0.003997433127656741,0.0,0.0,65536,{0: 65536},1.23236083984375,1.23236083984375,0.0051422119140625,0.51422119140625,0.011383056640625,1.1383056640625,0.017608642578125,1.7608642578125,0.4
81,0.0,0.0,0.0,0.0,0.0,0.0,0.012041974240550911,0.23241166606535546,0.00020561913694357712,0.004341369045372079,0.0,0.0,65536,{0: 65536},1.2452850341796875,1.2452850341796875,0.00634765625,0.634765625,0.0100250244140625,1.00250244140625,0.013885498046875,1.3885498046875,0.4
82,0.0,0.0,0.0,0.0,0.0,0.0,0.012174762154383503,0.32865177676833635,0.00021453744531710285,0.004611101547391527,0.0,0.0,65536,{0: 65536},1.3759307861328125,1.3759307861328125,0.0082855224609375,0.82855224609375,0.014373779296875,1.4373779296875,0.0205841064453125,2.05841064453125,0.4
83,0.0,0.0,0.0,0.0,0.0,0.0,0.01194097627668803,0.2393179099174101,0.00020191148856504076,0.004348696552088577,0.0,0.0,65536,{0: 65536},1.3139495849609375,1.3139495849609375,0.006072998046875,0.6072998046875,0.01153564453125,1.153564453125,0.0182342529296875,1.82342529296875,0.4
84,0.0,0.0,0.0,0.0,0.0,0.0,0.01722406687259263,0.2839822180585232,0.00021425137814956713,0.004646786412097653,0.0,0.0,65536,{0: 65536},1.0962066650390625,1.0962066650390625,0.002410888671875,0.2410888671875,0.005523681640625,0.5523681640625,0.0088653564453125,0.88653564453125,0.4
85,0.0,0.0,0.0,0.0,0.0,0.0,0.012370067014414947,0.2076902905540532,0.0002114515818529077,0.004535335253324358,0.0,0.0,65536,{0: 65536},1.267578125,1.267578125,0.0078277587890625,0.78277587890625,0.0118408203125,1.18408203125,0.016815185546875,1.6815185546875,0.4
86,0.0,0.0,0.0,0.0,0.0,0.0,0.012032558103963684,0.2700820741262062,0.0002220261530227383,0.004974779641341881,0.0,0.0,65536,{0: 65536},1.3112945556640625,1.3112945556640625,0.009857177734375,0.9857177734375,0.014373779296875,1.4373779296875,0.021881103515625,2.1881103515625,0.4
87,0.0,0.0,0.0,0.0,0.0,0.0,0.010954743873993254,0.17070465258367928,0.0002072317392669357,0.0046310580859647635,0.0,0.0,65536,{0: 65536},1.421112060546875,1.421112060546875,0.0053863525390625,0.53863525390625,0.0104217529296875,1.04217529296875,0.0169830322265625,1.69830322265625,0.4
88,0.0,0.0,0.0,0.0,0.0,0.0,0.016334330375361257,0.23252348939833056,0.00022835584853614,0.004103406838158068,0.0,0.0,65536,{0: 65536},1.127532958984375,1.127532958984375,0.0023651123046875,0.23651123046875,0.0048828125,0.48828125,0.0073699951171875,0.73699951171875,0.4
89,0.0,0.0,0.0,0.0,0.0,0.0,0.01230108107958155,0.21427523061807996,0.000208263137303913,0.004548520295585988,0.0,0.0,65536,{0: 65536},1.3098602294921875,1.3098602294921875,0.0063934326171875,0.63934326171875,0.011474609375,1.1474609375,0.0170135498046875,1.70135498046875,0.4
90,0.0,0.0,0.0,0.0,0.0,0.0,0.01364278168651797,0.23226351035421355,0.00022066575367041144,0.004794939214874262,0.0,0.0,65536,{0: 65536},1.3758392333984375,1.3758392333984375,0.007171630859375,0.7171630859375,0.012725830078125,1.2725830078125,0.0189666748046875,1.89666748046875,0.4
91,0.0,0.0,0.0,0.0,0.0,0.0,0.012051631320757613,0.22237952963754593,0.00020394937608480236,0.004141089201880242,0.0,0.0,65536,{0: 65536},1.3166961669921875,1.3166961669921875,0.006195068359375,0.6195068359375,0.0115814208984375,1.15814208984375,0.0165557861328125,1.65557861328125,0.4
92,0.0,0.0,0.0,0.0,0.0,0.0,0.010865539235702961,0.17867117351353912,0.00024366505883549448,0.0053351739799802345,0.0,0.0,65536,{0: 65536},1.444305419921875,1.444305419921875,0.007354736328125,0.7354736328125,0.0130462646484375,1.30462646484375,0.0206451416015625,2.06451416015625,0.4
93,0.0,0.0,0.0,0.0,0.0,0.0,0.011252652657330463,0.2314741633732158,0.00021859254749976862,0.004903357320874872,0.0,0.0,65536,{0: 65536},1.333648681640625,1.333648681640625,0.0062408447265625,0.62408447265625,0.011260986328125,1.1260986328125,0.0172576904296875,1.72576904296875,0.4
94,0.0,0.0,0.0,0.0,0.0,0.0,0.01114687054700545,0.21929047884444053,0.00019377737186241346,0.003798308690518337,0.0,0.0,65536,{0: 65536},1.2888641357421875,1.2888641357421875,0.0057830810546875,0.57830810546875,0.0109710693359375,1.09710693359375,0.0161895751953125,1.61895751953125,0.4
95,0.0,0.0,0.0,0.0,0.0,0.0,0.011917837554098552,0.19986446905414157,0.00023080456827244812,0.004655418630481674,0.0,0.0,65536,{0: 65536},1.2928924560546875,1.2928924560546875,0.0078125,0.78125,0.01470947265625,1.470947265625,0.0204925537109375,2.04925537109375,0.4
96,0.0,0.0,0.0,0.0,0.0,0.0,0.013002020424979856,0.23069276446801457,0.0002148987272613222,0.004410911659867733,0.0,0.0,65536,{0: 65536},1.2499542236328125,1.2499542236328125,0.0051422119140625,0.51422119140625,0.0093231201171875,0.93231201171875,0.01361083984375,1.361083984375,0.4
97,0.0,0.0,0.0,0.0,0.0,0.0,0.0116312844534401,0.1807092443321059,0.00020687921754592044,0.00438591314886852,0.0,0.0,65536,{0: 65536},1.4117279052734375,1.4117279052734375,0.0073394775390625,0.73394775390625,0.012969970703125,1.2969970703125,0.0186767578125,1.86767578125,0.4
98,0.0,0.0,0.0,0.0,0.0,0.0,0.014336171342471442,0.2544209940598957,0.0002040381449972332,0.0045338278408355885,0.0,0.0,65536,{0: 65536},1.4463043212890625,1.4463043212890625,0.00567626953125,0.567626953125,0.0105133056640625,1.05133056640625,0.01556396484375,1.556396484375,0.4
99,0.0,0.0,0.0,0.0,0.0,0.0,0.011736302540831318,0.26110178611165713,0.00019208062029860726,0.0038417230255541057,0.0,0.0,65536,{0: 65536},1.279937744140625,1.279937744140625,0.00543212890625,0.543212890625,0.0094451904296875,0.94451904296875,0.014434814453125,1.4434814453125,0.4
100,0.0,0.0,0.0,0.0,0.0,0.0,0.012833705734090343,0.28398221805852053,0.0002544472832127512,0.0052812439451812715,0.0,0.0,65536,{0: 65536},1.32086181640625,1.32086181640625,0.00616455078125,0.616455078125,0.011260986328125,1.1260986328125,0.017303466796875,1.7303466796875,0.4
101,0.0,0.0,0.0,0.0,0.0,0.0,0.012737478419912553,0.21031887028979845,0.00019733582292295288,0.00402580763128782,0.0,0.0,65536,{0: 65536},1.3080291748046875,1.3080291748046875,0.0060577392578125,0.60577392578125,0.011260986328125,1.1260986328125,0.0161895751953125,1.61895751953125,0.4
